"Year","Period","labor force participation rate","employment-population ratio","labor force","employment","unemployment","unemployment rate","State","Date"
2023,"Sep",61.9,59.4,5034068,4831519,202549,4,"michigan",2023-09-01
2023,"Oct",61.8,59.3,5035168,4831769,203399,4,"michigan",2023-10-01
2023,"Nov",61.8,59.3,5034386,4831760,202626,4,"michigan",2023-11-01
2023,"Dec",61.7,59.3,5033264,4831719,201545,4,"michigan",2023-12-01
2024,"Jan",61.7,59.2,5032854,4831787,201067,4,"michigan",2024-01-01
2024,"Feb",61.7,59.2,5035346,4831666,203680,4,"michigan",2024-02-01
2024,"Mar",61.7,59.1,5040916,4830497,210419,4.2,"michigan",2024-03-01
2024,"Apr",61.7,59.1,5048143,4828424,219719,4.4,"michigan",2024-04-01
2024,"May",61.8,59,5055647,4826538,229109,4.5,"michigan",2024-05-01
2024,"Jun",61.8,58.9,5062113,4824877,237236,4.7,"michigan",2024-06-01
2024,"Jul",61.8,58.9,5067568,4822770,244798,4.8,"michigan",2024-07-01
2024,"Aug",61.9,58.8,5072482,4820815,251667,5,"michigan",2024-08-01
2024,"Sep",61.9,58.7,5076962,4819443,257519,5.1,"michigan",2024-09-01
2024,"Oct",61.9,58.7,5080292,4818354,261938,5.2,"michigan",2024-10-01
2024,"Nov",61.9,58.7,5080658,4817927,262731,5.2,"michigan",2024-11-01
2024,"Dec",61.8,58.7,5080197,4818048,262149,5.2,"michigan",2024-12-01
2025,"Jan",62,58.7,5091813,4823589,268224,5.3,"michigan",2025-01-01
1976,"Jan",65.5,61.7,1826878,1719782,107096,5.9,"minnestoa",1976-01-01
1976,"Feb",65.4,61.5,1825936,1718981,106955,5.9,"minnestoa",1976-02-01
1976,"Mar",65.3,61.5,1826119,1720116,106003,5.8,"minnestoa",1976-03-01
1976,"Apr",65.3,61.6,1830321,1726097,104224,5.7,"minnestoa",1976-04-01
1976,"May",65.5,61.8,1836736,1733877,102859,5.6,"minnestoa",1976-05-01
1976,"Jun",65.6,62,1844819,1742264,102555,5.6,"minnestoa",1976-06-01
1976,"Jul",65.8,62.2,1853118,1749526,103592,5.6,"minnestoa",1976-07-01
1976,"Aug",66,62.2,1860229,1754631,105598,5.7,"minnestoa",1976-08-01
1976,"Sep",66.1,62.3,1866309,1758646,107663,5.8,"minnestoa",1976-09-01
1976,"Oct",66.2,62.3,1871364,1762052,109312,5.8,"minnestoa",1976-10-01
1976,"Nov",66.3,62.4,1875690,1765373,110317,5.9,"minnestoa",1976-11-01
1976,"Dec",66.3,62.4,1879874,1769281,110593,5.9,"minnestoa",1976-12-01
1977,"Jan",66.4,62.5,1885181,1774784,110397,5.9,"minnestoa",1977-01-01
1977,"Feb",66.5,62.7,1892435,1782623,109812,5.8,"minnestoa",1977-02-01
1977,"Mar",66.8,62.9,1901217,1792342,108875,5.7,"minnestoa",1977-03-01
1977,"Apr",67,63.2,1910351,1802786,107565,5.6,"minnestoa",1977-04-01
1977,"May",67.2,63.5,1918302,1812291,106011,5.5,"minnestoa",1977-05-01
1977,"Jun",67.3,63.6,1924080,1819722,104358,5.4,"minnestoa",1977-06-01
1977,"Jul",67.3,63.7,1927741,1825392,102349,5.3,"minnestoa",1977-07-01
1977,"Aug",67.3,63.8,1930191,1830306,99885,5.2,"minnestoa",1977-08-01
1977,"Sep",67.3,63.9,1932405,1835416,96989,5,"minnestoa",1977-09-01
1977,"Oct",67.3,64,1935001,1841259,93742,4.8,"minnestoa",1977-10-01
1977,"Nov",67.3,64.2,1938506,1848070,90436,4.7,"minnestoa",1977-11-01
1977,"Dec",67.4,64.4,1943012,1855575,87437,4.5,"minnestoa",1977-12-01
1978,"Jan",67.5,64.5,1948217,1863499,84718,4.3,"minnestoa",1978-01-01
1978,"Feb",67.6,64.7,1953590,1871251,82339,4.2,"minnestoa",1978-02-01
1978,"Mar",67.7,64.9,1958783,1878343,80440,4.1,"minnestoa",1978-03-01
1978,"Apr",67.8,65,1963879,1884936,78943,4,"minnestoa",1978-04-01
1978,"May",67.9,65.2,1969319,1891586,77733,3.9,"minnestoa",1978-05-01
1978,"Jun",68,65.4,1975076,1898485,76591,3.9,"minnestoa",1978-06-01
1978,"Jul",68.1,65.5,1980925,1905088,75837,3.8,"minnestoa",1978-07-01
1978,"Aug",68.2,65.6,1986748,1911062,75686,3.8,"minnestoa",1978-08-01
1978,"Sep",68.3,65.7,1992627,1916677,75950,3.8,"minnestoa",1978-09-01
1978,"Oct",68.4,65.8,1998937,1922529,76408,3.8,"minnestoa",1978-10-01
1978,"Nov",68.6,65.9,2005427,1928464,76963,3.8,"minnestoa",1978-11-01
1978,"Dec",68.7,66,2011141,1933366,77775,3.9,"minnestoa",1978-12-01
1979,"Jan",68.7,66,2015478,1936569,78909,3.9,"minnestoa",1979-01-01
1979,"Feb",68.7,66,2018883,1938747,80136,4,"minnestoa",1979-02-01
1979,"Mar",68.7,66,2022248,1940929,81319,4,"minnestoa",1979-03-01
1979,"Apr",68.8,66,2026250,1943599,82651,4.1,"minnestoa",1979-04-01
1979,"May",68.9,66,2031455,1947208,84247,4.1,"minnestoa",1979-05-01
1979,"Jun",69,66.1,2038093,1951944,86149,4.2,"minnestoa",1979-06-01
1979,"Jul",69.2,66.2,2046154,1958029,88125,4.3,"minnestoa",1979-07-01
1979,"Aug",69.4,66.3,2055109,1964887,90222,4.4,"minnestoa",1979-08-01
1979,"Sep",69.5,66.4,2064106,1971229,92877,4.5,"minnestoa",1979-09-01
1979,"Oct",69.7,66.5,2072346,1976273,96073,4.6,"minnestoa",1979-10-01
1979,"Nov",69.8,66.5,2079477,1979953,99524,4.8,"minnestoa",1979-11-01
1979,"Dec",69.9,66.5,2085481,1982477,103004,4.9,"minnestoa",1979-12-01
1980,"Jan",70,66.4,2089964,1983421,106543,5.1,"minnestoa",1980-01-01
1980,"Feb",69.9,66.3,2092550,1982114,110436,5.3,"minnestoa",1980-02-01
1980,"Mar",69.9,66,2093576,1978757,114819,5.5,"minnestoa",1980-03-01
1980,"Apr",69.8,65.8,2093876,1974486,119390,5.7,"minnestoa",1980-04-01
1980,"May",69.7,65.6,2094327,1970660,123667,5.9,"minnestoa",1980-05-01
1980,"Jun",69.7,65.5,2095933,1968816,127117,6.1,"minnestoa",1980-06-01
1980,"Jul",69.7,65.5,2099031,1969912,129119,6.2,"minnestoa",1980-07-01
1980,"Aug",69.8,65.5,2103535,1974128,129407,6.2,"minnestoa",1980-08-01
1980,"Sep",69.9,65.7,2109048,1980776,128272,6.1,"minnestoa",1980-09-01
1980,"Oct",70.1,65.9,2114667,1988246,126421,6,"minnestoa",1980-10-01
1980,"Nov",70.2,66.1,2120017,1995539,124478,5.9,"minnestoa",1980-11-01
1980,"Dec",70.3,66.2,2125461,2002654,122807,5.8,"minnestoa",1980-12-01
1981,"Jan",70.4,66.4,2130987,2009256,121731,5.7,"minnestoa",1981-01-01
1981,"Feb",70.5,66.5,2135942,2014918,121024,5.7,"minnestoa",1981-02-01
1981,"Mar",70.6,66.6,2139910,2019856,120054,5.6,"minnestoa",1981-03-01
1981,"Apr",70.6,66.7,2142591,2023952,118639,5.5,"minnestoa",1981-04-01
1981,"May",70.6,66.7,2143841,2026600,117241,5.5,"minnestoa",1981-05-01
1981,"Jun",70.5,66.7,2143965,2027375,116590,5.4,"minnestoa",1981-06-01
1981,"Jul",70.4,66.6,2143588,2026152,117436,5.5,"minnestoa",1981-07-01
1981,"Aug",70.4,66.4,2143255,2023389,119866,5.6,"minnestoa",1981-08-01
1981,"Sep",70.3,66.3,2143264,2019845,123419,5.8,"minnestoa",1981-09-01
1981,"Oct",70.3,66.1,2144000,2016274,127726,6,"minnestoa",1981-10-01
1981,"Nov",70.3,66,2144984,2012646,132338,6.2,"minnestoa",1981-11-01
1981,"Dec",70.3,65.8,2145982,2009153,136829,6.4,"minnestoa",1981-12-01
1982,"Jan",70.3,65.7,2147445,2006596,140849,6.6,"minnestoa",1982-01-01
1982,"Feb",70.3,65.6,2149598,2004848,144750,6.7,"minnestoa",1982-02-01
1982,"Mar",70.4,65.5,2151994,2002696,149298,6.9,"minnestoa",1982-03-01
1982,"Apr",70.4,65.4,2154372,1999645,154727,7.2,"minnestoa",1982-04-01
1982,"May",70.4,65.2,2156519,1995844,160675,7.5,"minnestoa",1982-05-01
1982,"Jun",70.4,65,2157930,1991110,166820,7.7,"minnestoa",1982-06-01
1982,"Jul",70.4,64.8,2158430,1985482,172948,8,"minnestoa",1982-07-01
1982,"Aug",70.4,64.6,2158307,1979569,178738,8.3,"minnestoa",1982-08-01
1982,"Sep",70.4,64.4,2158062,1974257,183805,8.5,"minnestoa",1982-09-01
1982,"Oct",70.3,64.2,2157878,1970040,187838,8.7,"minnestoa",1982-10-01
1982,"Nov",70.3,64.1,2157925,1967288,190637,8.8,"minnestoa",1982-11-01
1982,"Dec",70.3,64.1,2157788,1965763,192025,8.9,"minnestoa",1982-12-01
1983,"Jan",70.3,64,2157480,1965188,192292,8.9,"minnestoa",1983-01-01
1983,"Feb",70.3,64,2158009,1966459,191550,8.9,"minnestoa",1983-02-01
1983,"Mar",70.3,64.1,2159833,1970252,189581,8.8,"minnestoa",1983-03-01
1983,"Apr",70.4,64.3,2163128,1976538,186590,8.6,"minnestoa",1983-04-01
1983,"May",70.5,64.6,2167799,1984925,182874,8.4,"minnestoa",1983-05-01
1983,"Jun",70.7,64.9,2173379,1994848,178531,8.2,"minnestoa",1983-06-01
1983,"Jul",70.9,65.2,2179002,2005237,173765,8,"minnestoa",1983-07-01
1983,"Aug",71,65.5,2183676,2014590,169086,7.7,"minnestoa",1983-08-01
1983,"Sep",71,65.7,2187050,2022181,164869,7.5,"minnestoa",1983-09-01
1983,"Oct",71.1,65.9,2189388,2028269,161119,7.4,"minnestoa",1983-10-01
1983,"Nov",71.1,66,2191589,2033653,157936,7.2,"minnestoa",1983-11-01
1983,"Dec",71.2,66.1,2194826,2039377,155449,7.1,"minnestoa",1983-12-01
1984,"Jan",71.3,66.3,2199593,2046379,153214,7,"minnestoa",1984-01-01
1984,"Feb",71.4,66.6,2205183,2054358,150825,6.8,"minnestoa",1984-02-01
1984,"Mar",71.6,66.8,2210642,2062168,148474,6.7,"minnestoa",1984-03-01
1984,"Apr",71.7,67,2214637,2068557,146080,6.6,"minnestoa",1984-04-01
1984,"May",71.7,67.1,2216245,2072648,143597,6.5,"minnestoa",1984-05-01
1984,"Jun",71.6,67.1,2215535,2074540,140995,6.4,"minnestoa",1984-06-01
1984,"Jul",71.5,67.1,2213408,2075096,138312,6.2,"minnestoa",1984-07-01
1984,"Aug",71.4,67,2211278,2075258,136020,6.2,"minnestoa",1984-08-01
1984,"Sep",71.4,67,2210062,2075637,134425,6.1,"minnestoa",1984-09-01
1984,"Oct",71.4,67.1,2210409,2077010,133399,6,"minnestoa",1984-10-01
1984,"Nov",71.4,67.1,2212264,2079516,132748,6,"minnestoa",1984-11-01
1984,"Dec",71.5,67.2,2214717,2082462,132255,6,"minnestoa",1984-12-01
1985,"Jan",71.5,67.3,2216570,2084730,131840,5.9,"minnestoa",1985-01-01
1985,"Feb",71.5,67.3,2217172,2085579,131593,5.9,"minnestoa",1985-02-01
1985,"Mar",71.5,67.3,2216689,2085279,131410,5.9,"minnestoa",1985-03-01
1985,"Apr",71.5,67.2,2215977,2084646,131331,5.9,"minnestoa",1985-04-01
1985,"May",71.4,67.2,2216283,2084555,131728,5.9,"minnestoa",1985-05-01
1985,"Jun",71.5,67.2,2218276,2085549,132727,6,"minnestoa",1985-06-01
1985,"Jul",71.6,67.3,2221994,2087744,134250,6,"minnestoa",1985-07-01
1985,"Aug",71.7,67.3,2226757,2091244,135513,6.1,"minnestoa",1985-08-01
1985,"Sep",71.7,67.3,2231435,2095310,136125,6.1,"minnestoa",1985-09-01
1985,"Oct",71.7,67.4,2234808,2098532,136276,6.1,"minnestoa",1985-10-01
1985,"Nov",71.7,67.3,2235978,2100018,135960,6.1,"minnestoa",1985-11-01
1985,"Dec",71.6,67.2,2234912,2099725,135187,6,"minnestoa",1985-12-01
1986,"Jan",71.4,67.1,2232631,2098483,134148,6,"minnestoa",1986-01-01
1986,"Feb",71.3,67,2230785,2097866,132919,6,"minnestoa",1986-02-01
1986,"Mar",71.2,67,2230368,2099074,131294,5.9,"minnestoa",1986-03-01
1986,"Apr",71.2,67,2231847,2102598,129249,5.8,"minnestoa",1986-04-01
1986,"May",71.2,67.1,2234888,2108124,126764,5.7,"minnestoa",1986-05-01
1986,"Jun",71.2,67.3,2238807,2114671,124136,5.5,"minnestoa",1986-06-01
1986,"Jul",71.2,67.4,2242318,2120771,121547,5.4,"minnestoa",1986-07-01
1986,"Aug",71.2,67.5,2244506,2125184,119322,5.3,"minnestoa",1986-08-01
1986,"Sep",71.2,67.5,2245648,2127792,117856,5.2,"minnestoa",1986-09-01
1986,"Oct",71.2,67.5,2246543,2129279,117264,5.2,"minnestoa",1986-10-01
1986,"Nov",71.2,67.5,2248103,2130563,117540,5.2,"minnestoa",1986-11-01
1986,"Dec",71.3,67.5,2251218,2132824,118394,5.3,"minnestoa",1986-12-01
1987,"Jan",71.3,67.6,2255733,2136347,119386,5.3,"minnestoa",1987-01-01
1987,"Feb",71.4,67.6,2260511,2140412,120099,5.3,"minnestoa",1987-02-01
1987,"Mar",71.5,67.7,2264812,2144311,120501,5.3,"minnestoa",1987-03-01
1987,"Apr",71.6,67.8,2267892,2147320,120572,5.3,"minnestoa",1987-04-01
1987,"May",71.5,67.8,2269423,2149241,120182,5.3,"minnestoa",1987-05-01
1987,"Jun",71.5,67.8,2270099,2150603,119496,5.3,"minnestoa",1987-06-01
1987,"Jul",71.5,67.8,2271222,2152539,118683,5.2,"minnestoa",1987-07-01
1987,"Aug",71.5,67.8,2273347,2155830,117517,5.2,"minnestoa",1987-08-01
1987,"Sep",71.5,67.9,2276011,2160601,115410,5.1,"minnestoa",1987-09-01
1987,"Oct",71.5,68,2278583,2166303,112280,4.9,"minnestoa",1987-10-01
1987,"Nov",71.5,68.1,2280749,2172291,108458,4.8,"minnestoa",1987-11-01
1987,"Dec",71.4,68.1,2282207,2177587,104620,4.6,"minnestoa",1987-12-01
1988,"Jan",71.4,68.2,2282962,2181662,101300,4.4,"minnestoa",1988-01-01
1988,"Feb",71.3,68.2,2283746,2184854,98892,4.3,"minnestoa",1988-02-01
1988,"Mar",71.3,68.2,2285177,2187504,97673,4.3,"minnestoa",1988-03-01
1988,"Apr",71.3,68.2,2287626,2190075,97551,4.3,"minnestoa",1988-04-01
1988,"May",71.3,68.2,2290933,2192826,98107,4.3,"minnestoa",1988-05-01
1988,"Jun",71.3,68.3,2294469,2195702,98767,4.3,"minnestoa",1988-06-01
1988,"Jul",71.3,68.3,2297665,2198549,99116,4.3,"minnestoa",1988-07-01
1988,"Aug",71.4,68.3,2300640,2201270,99370,4.3,"minnestoa",1988-08-01
1988,"Sep",71.5,68.4,2303675,2203964,99711,4.3,"minnestoa",1988-09-01
1988,"Oct",71.5,68.4,2306427,2206738,99689,4.3,"minnestoa",1988-10-01
1988,"Nov",71.5,68.5,2308576,2209415,99161,4.3,"minnestoa",1988-11-01
1988,"Dec",71.5,68.5,2310061,2211725,98336,4.3,"minnestoa",1988-12-01
1989,"Jan",71.5,68.5,2311396,2213801,97595,4.2,"minnestoa",1989-01-01
1989,"Feb",71.5,68.5,2312829,2215489,97340,4.2,"minnestoa",1989-02-01
1989,"Mar",71.6,68.5,2314636,2217021,97615,4.2,"minnestoa",1989-03-01
1989,"Apr",71.6,68.6,2317023,2218658,98365,4.2,"minnestoa",1989-04-01
1989,"May",71.6,68.6,2319841,2220373,99468,4.3,"minnestoa",1989-05-01
1989,"Jun",71.7,68.6,2322708,2222115,100593,4.3,"minnestoa",1989-06-01
1989,"Jul",71.7,68.6,2325167,2223603,101564,4.4,"minnestoa",1989-07-01
1989,"Aug",71.7,68.6,2327105,2224901,102204,4.4,"minnestoa",1989-08-01
1989,"Sep",71.8,68.6,2329169,2226533,102636,4.4,"minnestoa",1989-09-01
1989,"Oct",71.8,68.6,2332780,2229433,103347,4.4,"minnestoa",1989-10-01
1989,"Nov",72,68.7,2338410,2233891,104519,4.5,"minnestoa",1989-11-01
1989,"Dec",72.2,68.9,2345665,2239735,105930,4.5,"minnestoa",1989-12-01
1990,"Jan",72.3,69.1,2353466,2246384,107082,4.5,"minnestoa",1990-01-01
1990,"Feb",72.5,69.2,2360607,2253014,107593,4.6,"minnestoa",1990-02-01
1990,"Mar",72.6,69.3,2366549,2258914,107635,4.5,"minnestoa",1990-03-01
1990,"Apr",72.7,69.4,2371510,2263820,107690,4.5,"minnestoa",1990-04-01
1990,"May",72.8,69.4,2376338,2268031,108307,4.6,"minnestoa",1990-05-01
1990,"Jun",72.9,69.5,2381559,2271850,109709,4.6,"minnestoa",1990-06-01
1990,"Jul",73,69.6,2387645,2275849,111796,4.7,"minnestoa",1990-07-01
1990,"Aug",73.1,69.6,2394388,2280192,114196,4.8,"minnestoa",1990-08-01
1990,"Sep",73.2,69.7,2400662,2284078,116584,4.9,"minnestoa",1990-09-01
1990,"Oct",73.3,69.7,2405511,2286657,118854,4.9,"minnestoa",1990-10-01
1990,"Nov",73.3,69.6,2408883,2288126,120757,5,"minnestoa",1990-11-01
1990,"Dec",73.3,69.6,2411093,2288814,122279,5.1,"minnestoa",1990-12-01
1991,"Jan",73.3,69.5,2412719,2288929,123790,5.1,"minnestoa",1991-01-01
1991,"Feb",73.3,69.5,2414526,2289265,125261,5.2,"minnestoa",1991-02-01
1991,"Mar",73.3,69.5,2416447,2290225,126222,5.2,"minnestoa",1991-03-01
1991,"Apr",73.3,69.5,2418287,2291943,126344,5.2,"minnestoa",1991-04-01
1991,"May",73.3,69.5,2420192,2294567,125625,5.2,"minnestoa",1991-05-01
1991,"Jun",73.3,69.5,2422269,2297821,124448,5.1,"minnestoa",1991-06-01
1991,"Jul",73.2,69.5,2424095,2300836,123259,5.1,"minnestoa",1991-07-01
1991,"Aug",73.2,69.5,2425500,2303078,122422,5,"minnestoa",1991-08-01
1991,"Sep",73.2,69.5,2426627,2304594,122033,5,"minnestoa",1991-09-01
1991,"Oct",73.1,69.4,2427351,2305410,121941,5,"minnestoa",1991-10-01
1991,"Nov",73.1,69.4,2427916,2305907,122009,5,"minnestoa",1991-11-01
1991,"Dec",73.1,69.4,2428948,2306897,122051,5,"minnestoa",1991-12-01
1992,"Jan",73.1,69.4,2430949,2308927,122022,5,"minnestoa",1992-01-01
1992,"Feb",73.1,69.4,2434375,2312189,122186,5,"minnestoa",1992-02-01
1992,"Mar",73.2,69.5,2439593,2316851,122742,5,"minnestoa",1992-03-01
1992,"Apr",73.3,69.6,2446240,2322478,123762,5.1,"minnestoa",1992-04-01
1992,"May",73.5,69.7,2452933,2328077,124856,5.1,"minnestoa",1992-05-01
1992,"Jun",73.6,69.8,2458638,2333016,125622,5.1,"minnestoa",1992-06-01
1992,"Jul",73.7,69.9,2463203,2337251,125952,5.1,"minnestoa",1992-07-01
1992,"Aug",73.7,69.9,2466698,2340833,125865,5.1,"minnestoa",1992-08-01
1992,"Sep",73.6,69.9,2469485,2343843,125642,5.1,"minnestoa",1992-09-01
1992,"Oct",73.6,69.9,2472336,2346799,125537,5.1,"minnestoa",1992-10-01
1992,"Nov",73.6,69.9,2475481,2349774,125707,5.1,"minnestoa",1992-11-01
1992,"Dec",73.7,69.9,2479088,2352855,126233,5.1,"minnestoa",1992-12-01
1993,"Jan",73.7,69.9,2483516,2356450,127066,5.1,"minnestoa",1993-01-01
1993,"Feb",73.8,70,2488613,2360598,128015,5.1,"minnestoa",1993-02-01
1993,"Mar",73.8,70,2493973,2365243,128730,5.2,"minnestoa",1993-03-01
1993,"Apr",73.9,70.1,2498983,2370245,128738,5.2,"minnestoa",1993-04-01
1993,"May",73.9,70.2,2503327,2375281,128046,5.1,"minnestoa",1993-05-01
1993,"Jun",74,70.2,2507223,2380395,126828,5.1,"minnestoa",1993-06-01
1993,"Jul",74,70.3,2510817,2385790,125027,5,"minnestoa",1993-07-01
1993,"Aug",74,70.4,2514774,2391820,122954,4.9,"minnestoa",1993-08-01
1993,"Sep",74.1,70.5,2519947,2399031,120916,4.8,"minnestoa",1993-09-01
1993,"Oct",74.1,70.6,2526471,2407222,119249,4.7,"minnestoa",1993-10-01
1993,"Nov",74.3,70.8,2533889,2415679,118210,4.7,"minnestoa",1993-11-01
1993,"Dec",74.4,71,2541510,2424286,117224,4.6,"minnestoa",1993-12-01
1994,"Jan",74.5,71.2,2548408,2432973,115435,4.5,"minnestoa",1994-01-01
1994,"Feb",74.6,71.3,2553631,2441174,112457,4.4,"minnestoa",1994-02-01
1994,"Mar",74.6,71.5,2557138,2448365,108773,4.3,"minnestoa",1994-03-01
1994,"Apr",74.6,71.6,2560023,2454863,105160,4.1,"minnestoa",1994-04-01
1994,"May",74.7,71.7,2563629,2461334,102295,4,"minnestoa",1994-05-01
1994,"Jun",74.7,71.8,2568664,2468104,100560,3.9,"minnestoa",1994-06-01
1994,"Jul",74.9,71.9,2575450,2475396,100054,3.9,"minnestoa",1994-07-01
1994,"Aug",75,72.1,2583669,2483312,100357,3.9,"minnestoa",1994-08-01
1994,"Sep",75.2,72.2,2592728,2491876,100852,3.9,"minnestoa",1994-09-01
1994,"Oct",75.3,72.4,2601843,2501029,100814,3.9,"minnestoa",1994-10-01
1994,"Nov",75.5,72.6,2610378,2510459,99919,3.8,"minnestoa",1994-11-01
1994,"Dec",75.6,72.7,2617220,2518519,98701,3.8,"minnestoa",1994-12-01
1995,"Jan",75.6,72.8,2621534,2523783,97751,3.7,"minnestoa",1995-01-01
1995,"Feb",75.6,72.8,2623748,2526426,97322,3.7,"minnestoa",1995-02-01
1995,"Mar",75.6,72.8,2624401,2527209,97192,3.7,"minnestoa",1995-03-01
1995,"Apr",75.5,72.7,2623856,2526930,96926,3.7,"minnestoa",1995-04-01
1995,"May",75.4,72.6,2623211,2526806,96405,3.7,"minnestoa",1995-05-01
1995,"Jun",75.3,72.5,2623484,2527833,95651,3.6,"minnestoa",1995-06-01
1995,"Jul",75.2,72.5,2625183,2530297,94886,3.6,"minnestoa",1995-07-01
1995,"Aug",75.2,72.5,2628113,2533690,94423,3.6,"minnestoa",1995-08-01
1995,"Sep",75.2,72.5,2631629,2537181,94448,3.6,"minnestoa",1995-09-01
1995,"Oct",75.2,72.5,2635441,2540239,95202,3.6,"minnestoa",1995-10-01
1995,"Nov",75.2,72.5,2639322,2542623,96699,3.7,"minnestoa",1995-11-01
1995,"Dec",75.3,72.5,2643212,2544559,98653,3.7,"minnestoa",1995-12-01
1996,"Jan",75.3,72.4,2647357,2546684,100673,3.8,"minnestoa",1996-01-01
1996,"Feb",75.4,72.4,2651852,2549318,102534,3.9,"minnestoa",1996-02-01
1996,"Mar",75.4,72.4,2656773,2552608,104165,3.9,"minnestoa",1996-03-01
1996,"Apr",75.5,72.5,2661945,2556506,105439,4,"minnestoa",1996-04-01
1996,"May",75.5,72.5,2666770,2560807,105963,4,"minnestoa",1996-05-01
1996,"Jun",75.5,72.5,2670871,2565202,105669,4,"minnestoa",1996-06-01
1996,"Jul",75.5,72.5,2674075,2569353,104722,3.9,"minnestoa",1996-07-01
1996,"Aug",75.5,72.5,2676093,2572710,103383,3.9,"minnestoa",1996-08-01
1996,"Sep",75.4,72.5,2676469,2574566,101903,3.8,"minnestoa",1996-09-01
1996,"Oct",75.3,72.4,2675081,2574825,100256,3.7,"minnestoa",1996-10-01
1996,"Nov",75.1,72.3,2672528,2574157,98371,3.7,"minnestoa",1996-11-01
1996,"Dec",75,72.3,2669952,2573606,96346,3.6,"minnestoa",1996-12-01
1997,"Jan",74.8,72.2,2668236,2573799,94437,3.5,"minnestoa",1997-01-01
1997,"Feb",74.8,72.2,2667959,2575341,92618,3.5,"minnestoa",1997-02-01
1997,"Mar",74.8,72.2,2669690,2578887,90803,3.4,"minnestoa",1997-03-01
1997,"Apr",74.8,72.3,2673849,2584558,89291,3.3,"minnestoa",1997-04-01
1997,"May",74.9,72.4,2679887,2591574,88313,3.3,"minnestoa",1997-05-01
1997,"Jun",75,72.6,2686741,2599089,87652,3.3,"minnestoa",1997-06-01
1997,"Jul",75.1,72.7,2693320,2606476,86844,3.2,"minnestoa",1997-07-01
1997,"Aug",75.2,72.8,2698822,2613195,85627,3.2,"minnestoa",1997-08-01
1997,"Sep",75.2,72.9,2702793,2618865,83928,3.1,"minnestoa",1997-09-01
1997,"Oct",75.2,72.9,2705100,2623030,82070,3,"minnestoa",1997-10-01
1997,"Nov",75.2,73,2706000,2625802,80198,3,"minnestoa",1997-11-01
1997,"Dec",75.1,72.9,2706553,2628247,78306,2.9,"minnestoa",1997-12-01
1998,"Jan",75.1,73,2707895,2631345,76550,2.8,"minnestoa",1998-01-01
1998,"Feb",75.1,73,2710268,2635235,75033,2.8,"minnestoa",1998-02-01
1998,"Mar",75.1,73.1,2712819,2639182,73637,2.7,"minnestoa",1998-03-01
1998,"Apr",75.1,73.1,2714777,2642555,72222,2.7,"minnestoa",1998-04-01
1998,"May",75.1,73.1,2715813,2644815,70998,2.6,"minnestoa",1998-05-01
1998,"Jun",75,73.1,2715969,2645673,70296,2.6,"minnestoa",1998-06-01
1998,"Jul",75,73,2715911,2645450,70461,2.6,"minnestoa",1998-07-01
1998,"Aug",74.9,72.9,2716642,2645415,71227,2.6,"minnestoa",1998-08-01
1998,"Sep",74.8,72.8,2718799,2646621,72178,2.7,"minnestoa",1998-09-01
1998,"Oct",74.8,72.8,2722014,2649378,72636,2.7,"minnestoa",1998-10-01
1998,"Nov",74.8,72.8,2725317,2653070,72247,2.7,"minnestoa",1998-11-01
1998,"Dec",74.8,72.8,2727735,2656575,71160,2.6,"minnestoa",1998-12-01
1999,"Jan",74.7,72.8,2728924,2659095,69829,2.6,"minnestoa",1999-01-01
1999,"Feb",74.7,72.8,2730018,2660732,69286,2.5,"minnestoa",1999-02-01
1999,"Mar",74.7,72.7,2732484,2662222,70262,2.6,"minnestoa",1999-03-01
1999,"Apr",74.7,72.7,2736592,2663962,72630,2.7,"minnestoa",1999-04-01
1999,"May",74.7,72.7,2741809,2666329,75480,2.8,"minnestoa",1999-05-01
1999,"Jun",74.8,72.7,2747374,2669484,77890,2.8,"minnestoa",1999-06-01
1999,"Jul",74.8,72.7,2752179,2672965,79214,2.9,"minnestoa",1999-07-01
1999,"Aug",74.8,72.7,2755668,2676265,79403,2.9,"minnestoa",1999-08-01
1999,"Sep",74.8,72.7,2758246,2679332,78914,2.9,"minnestoa",1999-09-01
1999,"Oct",74.7,72.6,2760856,2682301,78555,2.8,"minnestoa",1999-10-01
1999,"Nov",74.8,72.6,2764709,2685827,78882,2.9,"minnestoa",1999-11-01
1999,"Dec",74.8,72.6,2770149,2690098,80051,2.9,"minnestoa",1999-12-01
2000,"Jan",74.9,72.7,2776664,2695014,81650,2.9,"minnestoa",2000-01-01
2000,"Feb",75,72.8,2782647,2699926,82721,3,"minnestoa",2000-02-01
2000,"Mar",75,72.8,2786953,2703955,82998,3,"minnestoa",2000-03-01
2000,"Apr",75,72.8,2789744,2706826,82918,3,"minnestoa",2000-04-01
2000,"May",75,72.7,2791685,2708564,83121,3,"minnestoa",2000-05-01
2000,"Jun",74.9,72.7,2793494,2709365,84129,3,"minnestoa",2000-06-01
2000,"Jul",74.9,72.6,2796219,2710281,85938,3.1,"minnestoa",2000-07-01
2000,"Aug",75,72.6,2800915,2712672,88243,3.2,"minnestoa",2000-08-01
2000,"Sep",75.1,72.6,2807876,2717412,90464,3.2,"minnestoa",2000-09-01
2000,"Oct",75.2,72.7,2817021,2724864,92157,3.3,"minnestoa",2000-10-01
2000,"Nov",75.4,72.9,2827278,2733875,93403,3.3,"minnestoa",2000-11-01
